id,name,grade
12476,Bahareh,14.01
12477,Parvin,3.13
12478,Kate,15.7
12479,Babak,5.58
12480,Yalda,8.37
12481,Siavash,3.54
12482,Shiva,12.17
12483,Goli,18.76
12484,Shirin,6.69
12485,Kiana,18.15
12486,Fereshteh,9.05
12487,Nina,18.42
12488,Masoud,19.63
12489,Hossein,17.8
12490,Dorsa,19.86
12491,Amir,10.02
12492,Rose,1.5
12493,Kaveh,0.54
12494,Paul,7.59
12495,Charlie,0.38
12496,Rasoul,6.69
12497,Vahid,19.62
12498,Shahrzad,4.94
12499,Kamran,17.46
12500,Dorsa,16.92
12501,Kaveh,1.48
12502,Shahram,9.51
12503,Shiva,9.11
12504,Shahrzad,18.74
12505,Mina,1.15
12506,Sahar,2.29
12507,Behzad,8.95
12508,Eva,6.48
12509,Masoud,5.86
12510,Farhad,1.63
12511,Ali,17.57
12512,Jack,5.09
12513,Siavash,13.78
12514,Atiyeh,14.3
12515,Shirin,12.79
12516,Masoud,2.99
12517,Parvin,5.39
12518,Hassan,9.5
12519,Vanda,17.88
12520,Pegah,17.79
12521,Sahar,13.43
12522,Katayoun,11.06
12523,Kamran,2.64
12524,Vahid,16.24
12525,Behzad,16.64
12526,Atiyeh,11.92
12527,Farzaneh,2.45
12528,Mohsen,8.99
12529,Keyvan,17.38
12530,Fariba,17.66
12531,Eva,8.67
12532,Steve,3.75
12533,Sohrab,11.47
12534,Mandana,11.1
12535,Fatemeh,13.49
12536,Ladan,19.03
12537,Negar,16.85
12538,Hamid,12.37
12539,Samira,0.24
12540,Shirin,8.17
12541,Shabnam,3.81
12542,Shirin,2.37
12543,Soraya,14.38
12544,Javad,10.65
12545,Jack,18.66
12546,Yalda,19.92
12547,Kiana,7.0
12548,Rose,0.29
12549,Simin,13.14
12550,Shahab,17.56
12551,Farzaneh,16.31
12552,Ivy,3.37
12553,Pegah,15.4
12554,Farzaneh,15.03
12555,Shadi,5.66
12556,Shervin,9.76
12557,Vanda,13.33
12558,Ladan,16.33
12559,Elaheh,17.69
12560,Shervin,19.73
12561,Fatemeh,5.9
12562,Frank,3.89
12563,Arash,18.94
12564,Yalda,5.72
12565,Soraya,16.96
12566,Elham,18.1
12567,Jack,9.92
12568,Ghazal,12.24
12569,Amir,10.07
12570,Taraneh,16.55
12571,Grace,19.71
12572,Paul,7.36
12573,Farhad,5.64
12574,Charlie,3.23
12575,Neda,19.08
12576,Shayan,14.31
12577,Shabnam,12.23
12578,Dariush,1.96
12579,Sahar,14.33
12580,Shahab,0.81
12581,Frank,9.48
12582,Fereshte,19.59
12583,Ladan,13.25
12584,Shadi,2.04
12585,Shahab,12.79
12586,Hamid,11.93
12587,Masoud,10.12
12588,Pouya,7.83
12589,Hassan,2.37
12590,Ali,11.83
12591,Reza,4.5
12592,Kiana,12.87
12593,Negin,13.02
12594,Azar,13.81
12595,Yasaman,18.72
12596,Ghazal,8.5
12597,Ziba,15.56
12598,Mina,5.43
12599,Elaheh,14.02
12600,Zahra,18.13
12601,Masoud,8.12
12602,Goli,0.1
12603,Pegah,2.23
12604,Roya,3.02
12605,Mina,12.09
12606,Mandana,18.46
12607,Fatemeh,12.77
12608,Roya,16.31
12609,Parvin,2.45
12610,Oscar,12.44
12611,Negin,8.76
12612,Kate,10.45
12613,Nasim,11.82
12614,Quinn,9.64
12615,Yasaman,12.8
12616,Shayan,4.66
12617,Babak,3.42
12618,Keyvan,13.26
12619,Helen,10.19
12620,Pouneh,7.24
12621,Amir,2.34
12622,Mojtaba,2.17
12623,Maryam,5.56
12624,Roya,9.47
12625,Helen,11.53
12626,Oscar,13.67
12627,Rasoul,15.65
12628,Sepideh,12.77
12629,Ivy,7.89
12630,Ivy,18.74
12631,Jack,0.72
12632,Vanda,18.97
12633,Nasim,10.7
12634,Rasoul,8.41
12635,Maryam,19.28
12636,Dorsa,8.25
12637,Azadeh,11.51
12638,Mohammad,19.76
12639,Pouneh,1.41
12640,Tina,12.76
12641,Elaheh,7.41
12642,Ziba,4.35
12643,Paul,19.69
12644,Homa,13.92
12645,Morteza,12.97
12646,Niloufar,15.04
12647,Quinn,4.36
12648,Mandana,5.09
12649,Ladan,7.67
12650,Simin,4.01
12651,Vanda,16.92
12652,Sohrab,5.58
12653,Grace,1.34
12654,Younes,8.02
12655,Farhad,11.36
12656,Dorsa,14.16
12657,Shabnam,5.83
12658,Shervin,7.82
12659,Grace,8.63
12660,Homa,5.14
12661,Negin,8.39
12662,Niloufar,3.63
12663,Elham,0.39
12664,Maryam,7.13
12665,Soraya,17.3
12666,Hamid,11.02
12667,Milad,19.61
12668,Anahita,14.84
12669,Golnaz,7.96
12670,Ziba,1.14
12671,Keyvan,11.68
12672,Mehrdad,8.65
12673,Kamran,0.8
12674,Homa,1.28
12675,Milad,8.79
12676,Pegah,15.89
12677,Masoud,17.78
12678,Dorsa,9.65
12679,Mohsen,3.81
12680,Shiva,13.18
12681,Niloufar,18.31
12682,Reza,2.28
12683,Grace,18.1
12684,Fatemeh,8.85
12685,Liam,18.77
12686,Setareh,14.19
12687,Niloufar,15.56
12688,Grace,4.11
12689,Dorsa,19.88
12690,Liam,15.39
12691,Afshin,3.88
12692,Leila,16.46
12693,Tina,6.62
12694,Goli,2.15
12695,Atiyeh,0.79
12696,Paul,15.6
12697,Nasrin,3.08
12698,Mehdi,13.62
12699,Masoud,4.23
12700,Soraya,2.14
12701,Nasrin,11.26
12702,Ali,12.49
12703,Alireza,5.25
12704,Sahar,5.53
12705,Alice,19.36
12706,Mahdi,0.3
12707,Pegah,1.01
12708,Ghazal,4.05
12709,Azadeh,16.34
12710,Roya,4.76
12711,Ali,5.77
12712,Farzaneh,5.38
12713,Arash,13.18
12714,Farshid,8.74
12715,Hossein,6.18
12716,Atiyeh,3.94
12717,Morteza,4.43
12718,Farzaneh,7.1
12719,Afshin,3.06
12720,Amir,18.46
12721,Shervin,11.16
12722,Frank,0.99
12723,Ziba,2.45
12724,Pouya,1.86
12725,Ramin,1.11
12726,Setareh,6.13
12727,Morteza,16.61
12728,Eva,1.26
12729,Shadi,10.24
12730,Paul,17.84
12731,Nasrin,1.78
12732,Rose,19.72
12733,Afshin,8.67
12734,Parsa,1.03
12735,Negar,4.97
12736,Homa,1.85
12737,Ali,7.05
12738,Pouya,12.87
12739,Ziba,3.37
12740,Younes,13.46
12741,Fatemeh,14.52
12742,Mina,17.97
12743,Behnam,19.12
12744,Amir,16.48
12745,Arman,10.03
12746,Sara,10.72
12747,Morteza,14.62
12748,Negin,17.5
12749,Sina,10.57
12750,Setareh,4.11
12751,Afshin,15.74
12752,Elham,19.71
12753,Rasoul,5.94
12754,Arman,1.79
12755,Fatemeh,10.6
12756,Reza,0.61
12757,Nasrin,5.96
12758,Rose,2.3
12759,Bahareh,6.63
12760,Eva,1.39
12761,Shirin,15.22
12762,Morteza,4.64
12763,Shiva,11.37
12764,Pouneh,4.89
12765,Katayoun,18.12
12766,Shervin,14.83
12767,Shahram,4.77
12768,Hassan,7.86
12769,Charlie,1.11
12770,Ladan,2.14
12771,Atiyeh,19.9
12772,Setareh,18.61
12773,Mehrdad,19.3
12774,Setareh,13.7
12775,Milad,16.09
12776,Nasim,2.52
12777,Ladan,10.61
12778,Anahita,2.72
12779,Samira,2.74
12780,Hossein,10.05
12781,Hossein,15.85
12782,Azar,16.47
12783,Kaveh,0.31
12784,Shervin,10.41
12785,Ziba,9.54
12786,Steve,10.28
12787,Homa,11.67
12788,Parsa,7.51
12789,Shahram,3.86
12790,Negar,19.85
12791,Ziba,2.01
12792,Pegah,8.51
12793,Mandana,16.21
12794,Alice,4.09
12795,Samira,9.19
12796,Mohsen,13.75
12797,Sara,9.56
12798,Tina,13.97
12799,Anahita,9.65
12800,Shabnam,9.24
12801,Maryam,12.38
12802,Amir,2.24
12803,Sohrab,9.8
12804,Mahdi,11.73
12805,Siavash,11.59
12806,Mojtaba,1.55
12807,Alireza,3.99
12808,Simin,13.48
12809,Nina,9.08
12810,Shadi,19.83
12811,Steve,6.31
12812,Nasim,15.77
12813,Shiva,18.74
12814,Simin,13.85
12815,Rasoul,16.74
12816,Yasaman,2.19
12817,Kamran,4.94
12818,Liam,9.1
12819,Liam,16.72
12820,Rasoul,16.76
12821,Arman,0.51
12822,Dariush,0.98
12823,Ramin,13.77
12824,Vahid,9.77
12825,Leila,17.46
12826,Taraneh,4.13
12827,Afshin,19.66
12828,Charlie,14.44
12829,Vahid,2.59
12830,Leila,11.58
12831,Reza,17.13
12832,Sepideh,9.77
12833,Milad,3.89
12834,Arman,9.16
12835,Helen,13.65
12836,Hassan,6.77
12837,Leila,15.02
12838,Hamid,0.36
12839,Nasrin,12.76
12840,Navid,17.01
12841,Niloufar,13.56
12842,Parsa,1.41
12843,Sepideh,18.07
12844,Kamran,12.59
12845,Katayoun,16.12
12846,Atiyeh,11.44
12847,Sara,3.8
12848,Afshin,2.13
12849,Anahita,5.06
12850,Mojtaba,6.47
12851,Ziba,12.39
12852,Anahita,17.72
12853,Shadi,10.87
12854,Elaheh,17.51
12855,Javad,11.9
12856,Kaveh,4.74
12857,Eva,10.85
12858,Nasrin,13.53
12859,Milad,13.1
12860,Zahra,3.72
12861,Mehdi,19.48
12862,Reza,3.34
12863,Vanda,11.04
12864,Oscar,9.28
12865,Elnaz,3.31
12866,Farshid,13.0
12867,Tina,1.64
12868,Mahdi,18.98
12869,Rose,16.95
12870,Ziba,9.66
12871,Mina,10.61
12872,Siavash,7.47
12873,Ghazal,0.98
12874,Shayan,13.71
12875,Morteza,9.88
12876,Oscar,12.61
12877,Nasrin,0.39
12878,Alice,14.54
12879,Shahab,14.96
12880,Amir,12.94
12881,Mojtaba,2.24
12882,Eva,17.83
12883,Behzad,2.11
12884,Pouneh,8.52
12885,Narges,10.05
12886,Yasaman,10.52
12887,Yalda,16.78
12888,Ehsan,3.99
12889,Arash,16.96
12890,Bahareh,12.07
12891,Fatemeh,6.15
12892,Azar,18.1
12893,David,14.7
12894,Sohrab,3.76
12895,Farzaneh,17.97
12896,Maryam,18.98
12897,Shadi,19.24
12898,Farzaneh,18.21
12899,David,17.14
12900,Rose,19.75
12901,Eva,11.04
12902,Dorsa,10.21
12903,Mohammad,2.68
12904,Elham,15.7
12905,Negin,0.59
12906,Roya,15.39
12907,Yasaman,15.48
12908,Reza,18.78
12909,Rasoul,7.08
12910,Mohsen,8.29
12911,Kiana,14.98
12912,Vanda,11.24
12913,Sepideh,0.32
12914,Sahar,18.84
12915,Jack,4.56
12916,Roya,8.83
12917,Farshid,1.57
12918,Shahram,14.88
12919,Mohammad,9.76
12920,Azar,15.5
12921,Mona,16.16
12922,Simin,8.84
12923,Fatemeh,0.57
12924,Anahita,7.22
12925,Dorsa,6.03
12926,Shirin,4.55
12927,Roya,17.65
12928,Behnam,7.58
12929,Jack,8.25
12930,Shervin,11.89
12931,Neda,10.38
12932,Mahdi,1.95
12933,Sara,5.81
12934,Javad,14.06
12935,Steve,18.46
12936,Oscar,8.15
12937,Dariush,18.21
12938,Mohsen,15.5
12939,Steve,18.16
12940,David,0.87
12941,Milad,14.7
12942,Ziba,8.39
12943,Younes,5.19
12944,Ziba,13.42
12945,Ivy,3.84
12946,Quinn,8.79
12947,Ali,5.7
12948,Maryam,4.18
12949,Afshin,1.94
12950,Siavash,5.88
12951,Liam,10.54
12952,Parvin,10.8
12953,Negin,17.73
12954,Simin,2.73
12955,Younes,7.36
12956,Morteza,3.79
12957,Bob,9.47
12958,Elaheh,19.06
12959,Alireza,2.65
12960,Ladan,4.49
12961,Sahar,9.61
12962,Nina,16.47
12963,Kamran,1.13
12964,Azar,18.01
12965,Ali,3.54
12966,Mohsen,0.38
12967,Mina,7.56
12968,Katayoun,7.43
12969,Yalda,15.01
12970,Mojtaba,14.01
12971,Mojtaba,19.37
12972,Mona,9.53
12973,Paul,8.26
12974,Samira,14.21
12975,Ladan,13.74
12976,Shahrzad,1.28
12977,Nina,11.63
12978,Kamran,16.16
12979,Mina,15.5
12980,Mehrdad,1.5
12981,Siavash,12.37
12982,Anahita,11.2
12983,Quinn,0.04
12984,Elnaz,11.59
12985,Oscar,12.42
12986,Sara,1.51
12987,Ali,17.29
12988,Samira,12.85
12989,Behzad,18.94
12990,Niloufar,14.64
12991,Shadi,2.14
12992,Elaheh,14.41
12993,Grace,10.39
12994,Farzaneh,2.69
12995,Neda,17.77
12996,Pouya,10.57
12997,Dorsa,0.49
12998,Bahareh,4.03
12999,Atiyeh,7.7
13000,Ladan,16.92
13001,Dariush,5.7
13002,Zahra,15.24
13003,Kiana,5.82
13004,Nasim,7.62
13005,Mojtaba,6.47
13006,Navid,8.96
13007,Nasrin,15.39
13008,Mehdi,18.0
13009,Reza,9.7
13010,Fereshteh,8.24
13011,Grace,9.14
13012,Hossein,5.54
13013,Azadeh,16.07
13014,Mojtaba,17.15
13015,Nasim,4.15
13016,Dorsa,17.51
13017,Azar,10.13
13018,Nasrin,2.52
13019,Ivy,19.78
13020,Siavash,14.62
13021,Simin,19.47
13022,Narges,14.86
13023,Goli,2.62
13024,Homa,11.99
13025,Shervin,2.36
13026,Babak,8.7
13027,Pouneh,16.29
13028,Arman,9.77
13029,Samira,15.28
13030,Taraneh,6.27
13031,Dariush,6.7
13032,Anahita,19.92
13033,Zahra,1.05
13034,Ivy,4.94
13035,Charlie,18.35
13036,Kaveh,18.73
13037,Mahdi,4.64
13038,Kiana,6.0
13039,Parsa,17.3
13040,Mandana,12.32
13041,Mandana,2.69
13042,Hamid,14.87
13043,Bahareh,0.66
13044,Ramin,16.87
13045,Tina,13.15
13046,Rose,6.57
13047,Mahdi,8.12
13048,Fariba,4.22
13049,Paul,9.2
13050,Fariba,10.15
13051,Fereshteh,18.36
13052,Maryam,0.5
13053,Frank,5.2
13054,Navid,17.54
13055,Afshin,4.43
13056,Hassan,5.35
13057,Mohsen,8.21
13058,Jack,12.98
13059,Taraneh,16.35
13060,Negar,0.81
13061,Paul,7.87
13062,Nina,17.09
13063,Shahrzad,8.94
13064,Taraneh,6.01
13065,Shervin,11.91
13066,Neda,9.32
13067,Alireza,9.93
13068,Siavash,1.32
13069,Fereshte,18.67
13070,Quinn,8.75
13071,Katayoun,6.34
13072,Ali,1.89
13073,Mehdi,17.83
13074,Hamid,12.83
13075,Soraya,17.52
13076,Rasoul,9.44
13077,Pouneh,0.0
13078,Shirin,3.21
13079,Golnaz,4.25
13080,Leila,15.83
13081,Neda,8.25
13082,Ziba,12.17
13083,Farzaneh,16.58
13084,Maryam,6.24
13085,Jack,9.19
13086,David,18.91
13087,Rose,4.97
13088,Fatemeh,2.88
13089,Atiyeh,2.94
13090,Shayan,8.67
13091,Alice,5.49
13092,Parsa,7.99
13093,Oscar,1.17
13094,Eva,2.72
13095,David,18.54
13096,Fereshte,9.74
13097,Mandana,9.85
13098,Leila,5.78
13099,Farshid,18.04
13100,Siavash,6.56
13101,Tina,11.06
13102,Milad,6.24
13103,Hassan,6.03
13104,Sina,8.43
13105,Ghazal,2.59
13106,Steve,16.46
13107,Ghazal,11.1
13108,David,6.0
13109,Kiana,16.66
13110,Maryam,17.75
13111,Mehrdad,4.67
13112,Ehsan,8.67
13113,Parsa,5.33
13114,Kiana,5.19
13115,Shiva,4.04
13116,Mina,18.2
13117,Soraya,7.56
13118,Niloufar,16.81
13119,Azadeh,18.56
13120,Fereshteh,12.5
13121,Negar,5.82
13122,Dorsa,8.1
13123,Setareh,17.16
13124,Mohsen,14.63
13125,Niloufar,18.74
13126,Vanda,16.97
13127,Babak,2.28
13128,Nina,4.42
13129,Sohrab,9.91
13130,Mahdi,6.02
13131,Bahram,19.97
13132,Ali,4.81
13133,Elnaz,6.7
13134,Ghazal,16.4
13135,Shahab,4.24
13136,Kaveh,0.5
13137,Rasoul,14.78
13138,Steve,9.74
13139,Mohammad,13.8
13140,Afshin,10.94
13141,Elnaz,4.6
13142,Navid,10.75
13143,Mina,17.49
13144,Jack,16.55
13145,Hossein,18.96
13146,Samira,14.78
13147,Narges,1.29
13148,Babak,1.27
13149,Shadi,8.57
13150,Afshin,8.92
13151,Pouneh,18.79
13152,Leila,2.53
13153,Shervin,3.67
13154,Afshin,19.63
13155,Narges,8.41
13156,Kamran,19.09
13157,Afshin,2.89
13158,Parsa,4.26
13159,Fatemeh,15.32
13160,Alireza,16.97
13161,Younes,8.35
13162,Nina,5.32
13163,Roya,3.7
13164,Oscar,5.75
13165,Vanda,5.6
13166,Elaheh,4.05
13167,Rose,3.59
13168,Fariba,7.19
13169,Bahareh,14.08
13170,Taraneh,19.72
13171,Younes,8.78
13172,Shahab,15.23
13173,Zahra,10.74
13174,Dariush,6.95
13175,Ali,3.52
13176,Mina,12.53
13177,Shiva,11.46
13178,Nasrin,18.49
13179,Soraya,14.54
13180,Parvin,18.66
13181,Katayoun,2.03
13182,Mehdi,2.85
13183,Shabnam,17.56
13184,Younes,11.09
13185,Shiva,1.65
13186,Mahdi,18.45
13187,Nasrin,8.86
13188,Behzad,11.13
13189,Sahar,4.29
13190,Shahram,8.76
13191,Mona,1.13
13192,Nasim,11.31
13193,Goli,12.48
13194,Elaheh,5.3
13195,Maryam,2.89
13196,Nader,3.28
13197,Hossein,5.89
13198,Mojtaba,7.17
13199,Farhad,3.05
13200,Quinn,8.02
13201,Azadeh,12.59
13202,Sara,2.51
13203,Eva,7.79
13204,Homa,18.78
13205,Mandana,6.9
13206,Alireza,17.43
13207,Sahar,18.18
13208,Mehdi,19.13
13209,Morteza,17.78
13210,Narges,14.99
13211,Ali,9.23
13212,Milad,3.72
13213,Quinn,2.31
13214,Behnam,4.22
13215,Morteza,1.63
13216,Narges,16.62
13217,Kiana,4.48
13218,Fariba,13.57
13219,Rose,0.94
13220,Samira,3.98
13221,Rose,8.66
13222,Dorsa,8.26
13223,Kiana,8.16
13224,Samira,4.6
13225,Hamid,18.61
13226,Elaheh,2.08
13227,Charlie,12.56
13228,Ehsan,14.61
13229,Neda,10.79
13230,Farzaneh,15.95
13231,Masoud,13.6
13232,Katayoun,5.7
13233,Narges,8.77
13234,Navid,4.35
13235,Navid,1.67
13236,Rose,8.71
13237,Ziba,4.75
13238,Anahita,12.08
13239,Rose,12.15
13240,Taraneh,14.29
13241,Anahita,12.97
13242,Sara,2.65
13243,Rose,9.36
13244,Ivy,8.94
13245,Sohrab,10.44
13246,Golnaz,12.17
13247,Mehdi,0.11
13248,Mohammad,13.79
13249,Shirin,3.81
13250,Paul,5.32
13251,Goli,11.23
13252,Sepideh,10.66
13253,Rasoul,17.08
13254,Reza,5.2
13255,David,12.09
13256,Grace,4.01
13257,Negar,13.98
13258,Shirin,17.26
13259,Liam,4.02
13260,Javad,5.87
13261,Bob,1.71
13262,Mehrdad,11.33
13263,Kamran,8.06
13264,Ivy,19.35
13265,Ziba,4.75
13266,Roya,12.87
13267,Zahra,17.52
13268,Mohammad,13.33
13269,Kaveh,13.27
13270,Shirin,9.52
13271,Samira,13.26
13272,Samira,0.66
13273,Dariush,19.62
13274,Fereshte,6.93
13275,Kate,7.22
13276,Shahram,2.39
13277,Taraneh,17.57
13278,Mehdi,16.45
13279,Samira,19.75
13280,Navid,11.05
13281,Quinn,3.89
13282,Charlie,13.98
13283,Rasoul,4.91
13284,Simin,2.11
13285,Fereshteh,5.86
13286,Reza,16.38
13287,Kamran,1.41
13288,Vanda,6.8
13289,Oscar,10.79
13290,Shervin,19.43
13291,Nader,5.35
13292,Ziba,9.97
13293,Elham,3.45
13294,Paul,10.4
13295,Dorsa,10.95
13296,Shayan,0.55
13297,Grace,15.27
13298,Pouya,4.61
13299,Mojtaba,19.5
13300,Tina,12.8
13301,Homa,5.59
13302,Shahrzad,4.8
13303,Yalda,0.82
13304,Roya,14.2
13305,Morteza,16.01
13306,Kate,19.49
13307,Jack,2.54
13308,Kaveh,8.42
13309,Arman,7.41
13310,Behzad,6.47
13311,Golnaz,6.77
13312,Zahra,11.35
13313,Mehrdad,15.87
13314,Hamid,19.81
13315,Sina,17.2
13316,Bob,10.26
13317,Shahram,18.98
13318,Alice,2.93
13319,Samira,14.7
13320,Dorsa,5.3
13321,Steve,2.42
13322,Liam,16.66
13323,Quinn,0.95
13324,Parsa,18.12
13325,Steve,11.68
13326,Ali,5.02
13327,Mehrdad,8.68
13328,Anahita,18.78
13329,Liam,8.94
13330,Kiana,4.89
13331,Keyvan,11.84
13332,Ali,10.71
13333,Eva,3.29
13334,Kamran,4.92
13335,Steve,12.4
13336,Hossein,12.77
13337,Hossein,8.53
13338,Kaveh,12.29
13339,Leila,10.39
13340,Ramin,4.98
13341,Soraya,12.75
13342,Pouya,19.68
13343,Mandana,14.6
13344,Sahar,10.86
13345,Maryam,10.02
13346,Nasim,9.41
13347,Ivy,11.61
13348,Vanda,9.15
13349,Neda,15.49
13350,Fariba,3.56
13351,Sahar,5.25
13352,Kate,9.05
13353,Mohammad,19.7
13354,Negar,1.78
13355,Afshin,1.32
13356,Sepideh,16.74
13357,Mandana,10.23
13358,Sohrab,5.44
13359,Sara,19.42
13360,Katayoun,19.59
13361,Ehsan,2.97
13362,Rasoul,7.18
13363,Leila,9.85
13364,Elaheh,13.38
13365,Morteza,10.85
13366,Morteza,5.5
13367,Kaveh,13.0
13368,Grace,3.28
13369,Javad,8.85
13370,Pegah,11.27
13371,David,4.49
13372,Fariba,10.75
13373,Homa,6.89
13374,Quinn,17.29
13375,Atiyeh,7.01
13376,Fereshteh,17.35
13377,Shahram,11.96
13378,Narges,9.77
13379,Vahid,3.32
13380,Dariush,17.41
13381,Narges,15.71
13382,Milad,2.79
13383,Liam,17.47
13384,Javad,0.32
13385,Negin,15.21
13386,Tina,13.16
13387,Grace,11.37
13388,Ivy,14.46
13389,Mehdi,0.69
13390,Leila,1.5
13391,Amir,16.14
13392,Siavash,7.63
13393,Amir,13.04
13394,Alireza,9.48
13395,Grace,16.65
13396,Farzaneh,0.56
13397,Rasoul,12.93
13398,Fatemeh,19.5
13399,Milad,1.15
13400,Dariush,7.62
13401,Parsa,3.38
13402,Farshid,5.22
13403,Anahita,13.15
13404,Hamid,13.42
13405,Mahdi,1.78
13406,Nina,2.34
13407,Jack,9.55
13408,Mojtaba,10.97
13409,Tina,5.16
13410,Farzaneh,19.27
13411,Ehsan,1.67
13412,Younes,19.26
13413,Maryam,18.54
13414,Hassan,1.95
13415,Bob,0.62
13416,Bob,1.64
13417,Azar,6.34
13418,Sohrab,2.97
13419,Grace,11.62
13420,Arash,13.48
13421,Shayan,12.68
13422,Mojtaba,8.46
13423,Zahra,12.76
13424,Amir,6.32
13425,Ladan,0.89
13426,Sina,7.42
13427,Sahar,15.55
13428,Mona,4.4
13429,Afshin,2.55
13430,Leila,10.78
13431,Nasim,15.9
13432,Milad,0.13
13433,David,16.96
13434,Ramin,0.15
13435,Mojtaba,19.25
13436,Ali,17.49
13437,Shayan,3.56
13438,Pouneh,5.76
13439,Mohammad,2.85
13440,Zahra,0.9
13441,Samira,19.92
13442,Kaveh,11.08
13443,Hassan,18.73
13444,Katayoun,8.32
13445,Zahra,7.45
13446,Vahid,11.59
13447,Ladan,0.95
13448,Yasaman,9.46
13449,Vahid,15.94
13450,Rose,15.65
13451,Shirin,5.03
13452,Mojtaba,3.65
13453,Pouneh,16.05
13454,Parsa,7.92
13455,Liam,0.54
13456,Dariush,5.84
13457,Katayoun,11.84
13458,Bahareh,9.06
13459,Sepideh,8.78
13460,Reza,8.56
13461,Homa,2.87
13462,Shayan,3.59
13463,Sahar,16.96
13464,Negar,13.05
13465,Yalda,8.25
13466,Mahdi,11.34
13467,Samira,6.99
13468,Zahra,0.34
13469,Milad,0.94
13470,Negin,11.01
13471,Homa,16.91
13472,Rose,16.65
13473,Ladan,17.15
13474,Samira,18.71
13475,Mehdi,8.37
13476,Narges,19.17
13477,Simin,14.57
13478,Dariush,6.44
13479,Hamid,13.3
13480,Setareh,11.78
13481,Ladan,16.18
13482,Frank,11.7
13483,Ramin,3.66
13484,Navid,17.11
13485,David,19.5
13486,Pegah,8.59
13487,Shahab,11.63
13488,Helen,14.85
13489,Leila,5.29
13490,Masoud,12.38
13491,Sina,16.09
13492,Shiva,6.94
13493,Shayan,7.72
13494,Fereshteh,5.32
13495,Mehrdad,11.25
13496,Rose,18.33
13497,Sohrab,0.48
13498,Shahram,11.65
13499,Parsa,1.69
13500,Rasoul,13.35
13501,Mona,15.22
13502,Roya,17.82
13503,Arman,14.51
13504,Zahra,4.31
13505,Siavash,18.9
13506,Shadi,12.65
13507,Bob,7.1
13508,Kamran,16.52
13509,Homa,10.4
13510,Katayoun,12.45
13511,Bob,7.52
13512,Oscar,11.62
13513,Shahrzad,16.99
13514,Siavash,4.47
13515,Reza,1.57
13516,Elaheh,5.64
13517,Ehsan,5.17
13518,Milad,0.76
13519,Mina,1.19
13520,Mohammad,14.24
13521,Farshid,8.93
13522,Yalda,7.02
13523,Maryam,3.32
13524,Parvin,1.14
13525,Eva,18.12
13526,Mona,2.25
13527,Shayan,7.82
13528,Masoud,13.09
13529,Milad,4.88
13530,Sara,19.81
13531,Masoud,3.53
13532,Milad,6.96
13533,Siavash,1.49
13534,Nasrin,7.18
13535,Rasoul,1.42
13536,Ziba,6.68
13537,Ziba,8.51
13538,Mona,17.19
13539,Navid,7.56
13540,Babak,14.77
13541,Yalda,10.17
13542,Fereshte,16.22
13543,Morteza,19.69
13544,Mehdi,5.44
13545,Pouneh,17.92
13546,Mina,15.51
13547,Yasaman,15.59
13548,Bahram,2.24
13549,Tina,2.22
13550,Mahdi,0.72
13551,Roya,10.29
13552,Eva,7.74
13553,Azar,6.88
13554,Shahab,5.12
13555,Behnam,5.15
13556,Navid,0.64
13557,Younes,9.45
13558,Narges,10.34
13559,Ziba,10.36
13560,Jack,18.02
13561,Alireza,4.51
13562,Charlie,19.13
13563,Masoud,13.02
13564,Atiyeh,14.05
13565,Elham,1.65
13566,Elaheh,10.26
13567,Eva,15.41
13568,Quinn,15.42
13569,Taraneh,18.01
13570,Roya,1.32
13571,Nader,2.54
13572,Paul,11.29
13573,Goli,4.54
13574,Rose,11.87
13575,Oscar,2.56
13576,Farshid,7.01
13577,Simin,1.11
13578,Bahram,15.75
13579,Reza,13.3
13580,Zahra,16.04
13581,Babak,7.13
13582,Fatemeh,13.26
13583,Shiva,6.01
13584,Kate,7.53
13585,Mohammad,11.5
13586,Dorsa,14.07
13587,Fatemeh,10.47
13588,Alice,8.79
13589,Shabnam,6.72
13590,Rasoul,7.91
13591,Pouya,10.04
13592,Behnam,6.2
13593,Nader,14.54
13594,Maryam,3.38
13595,Oscar,0.78
13596,Eva,6.45
13597,Dorsa,2.81
13598,Arash,0.57
13599,Vahid,16.51
13600,Bahram,17.13
13601,Mehrdad,10.6
13602,Mohsen,0.91
13603,Kate,14.48
13604,Hamid,11.47
13605,Fereshteh,6.03
13606,Keyvan,16.86
13607,Nasim,4.06
13608,Jack,13.65
13609,Nasim,19.2
13610,Goli,1.55
13611,Shahram,0.77
13612,Azadeh,18.14
13613,Leila,5.57
13614,Grace,14.22
13615,Shahab,2.98
13616,Mehdi,1.24
13617,Mohammad,15.35
13618,Quinn,18.5
13619,Ladan,12.71
13620,Azadeh,10.56
13621,Yasaman,19.01
13622,Homa,15.86
13623,Roya,8.23
13624,Kaveh,4.32
13625,Ziba,10.71
13626,Neda,13.13
13627,Goli,13.9
13628,Mojtaba,18.42
13629,Jack,16.41
13630,Hossein,12.05
13631,Atiyeh,17.56
13632,Charlie,4.87
13633,Zahra,4.33
13634,Shabnam,5.93
13635,Arman,18.16
13636,Mehrdad,8.91
13637,Eva,12.68
13638,Zahra,3.14
13639,Sina,1.78
13640,Rasoul,4.89
13641,Ehsan,4.67
13642,Oscar,0.83
13643,Rose,13.47
13644,Mehrdad,0.49
13645,Sina,11.39
